PT08.S1(CO),T,RH,log_AH,hour,month,CO
885.0,4.5,38.1,-1.1242378363070824,1.0,2.0,1.0
863.0,4.3,38.1,-1.1372491722830278,2.0,2.0,0.8
861.0,3.9,39.9,-1.1239300966523995,3.0,2.0,0.6
852.0,3.8,41.0,-1.100514095957706,4.0,2.0,0.6
879.0,3.3,44.6,-1.0501078796084948,5.0,2.0,0.6
900.0,3.6,44.5,-1.0288996762568094,6.0,2.0,0.6
963.0,3.4,47.0,-0.9907449177991026,7.0,2.0,0.8
1183.0,2.9,49.5,-0.9741847102930576,8.0,2.0,2.3
1161.0,5.6,40.5,-0.9931717762101128,9.0,2.0,2.8
1102.0,7.5,33.8,-1.04412410338404,10.0,2.0,2.1
1029.0,10.8,25.2,-1.1236224516722777,11.0,2.0,1.7
973.0,12.9,20.6,-1.1890841918321853,12.0,2.0,1.4
981.0,12.2,21.4,-1.1930328642876016,13.0,2.0,1.6
960.0,12.0,21.9,-1.1812333173564464,14.0,2.0,1.4
973.0,12.2,24.0,-1.081165375064389,15.0,2.0,1.3
968.0,12.0,24.3,-1.0808706071919527,16.0,2.0,1.4
1022.0,10.5,27.8,-1.0427046567298135,17.0,2.0,1.7
1067.0,8.7,33.9,-0.9591982328854316,18.0,2.0,1.9
1101.0,7.8,37.6,-0.9152912315410716,19.0,2.0,2.3
1081.0,7.2,39.4,-0.9083225622249782,20.0,2.0,2.0
988.0,7.1,39.6,-0.9115519775269816,21.0,2.0,1.6
932.0,7.1,39.6,-0.9160407631189476,22.0,2.0,1.0
923.0,7.2,39.3,-0.9152912315410716,23.0,2.0,0.9
915.0,6.9,39.6,-0.9248270628964416,0.0,2.0,0.9
879.0,7.0,39.8,-0.9147918557504192,1.0,2.0,0.9
852.0,7.1,40.5,-0.8940401229393353,2.0,2.0,0.5
844.0,6.9,40.9,-0.8937956540467841,3.0,2.0,0.4
878.0,6.0,42.9,-0.9063404010209868,4.0,2.0,0.5
910.0,6.4,42.7,-0.8852766783449856,5.0,2.0,0.6
918.0,6.1,43.6,-0.8845498460900926,6.0,2.0,0.6
991.0,5.9,45.1,-0.8648849438142551,7.0,2.0,1.0
1223.0,6.0,46.4,-0.8285088184906219,8.0,2.0,2.1
1277.0,6.6,43.7,-0.8502689363321577,9.0,2.0,2.9
1114.0,8.7,36.3,-0.8979597751894316,10.0,2.0,2.2
1088.0,10.5,33.4,-0.8566077297129814,11.0,2.0,1.6
1064.0,11.4,27.8,-0.98136272861787,12.0,2.0,1.8
1047.0,12.7,27.4,-0.9135445062061298,13.0,2.0,1.5
1075.0,13.3,23.3,-1.0384583658483626,14.0,2.0,2.2
973.0,13.9,20.7,-1.117489344437799,15.0,2.0,1.6
942.0,13.6,20.0,-1.173443599291113,16.0,2.0,1.5
,,,,17.0,2.0,1.8
,,,,18.0,2.0,1.8
,,,,19.0,2.0,2.3
,,,,20.0,2.0,1.9
,,,,21.0,2.0,1.9
,,,,22.0,2.0,1.1
,,,,23.0,2.0,0.9
,,,,0.0,2.0,0.8
,,,,1.0,2.0,0.9
,,,,2.0,2.0,0.7
,,,,3.0,2.0,0.8
,,,,5.0,2.0,0.7
,,,,6.0,2.0,0.6
,,,,7.0,2.0,1.0
,,,,8.0,2.0,1.7
,,,,9.0,2.0,2.7
,,,,10.0,2.0,3.3
,,,,11.0,2.0,2.1
,,,,12.0,2.0,2.0
,,,,13.0,2.0,2.0
,,,,14.0,2.0,2.3
,,,,15.0,2.0,2.0
,,,,16.0,2.0,2.1
,,,,17.0,2.0,2.3
,,,,18.0,2.0,3.1
,,,,19.0,2.0,3.9
,,,,20.0,2.0,3.8
,,,,21.0,2.0,2.9
,,,,22.0,2.0,2.2
,,,,23.0,2.0,1.9
,,,,0.0,2.0,2.0
,,,,1.0,2.0,1.8
,,,,2.0,2.0,1.6
,,,,3.0,2.0,1.5
,,,,4.0,2.0,1.4
,,,,5.0,2.0,1.5
,,,,6.0,2.0,1.7
,,,,7.0,2.0,1.9
,,,,8.0,2.0,3.3
,,,,9.0,2.0,3.8
,,,,10.0,2.0,4.3
,,,,11.0,2.0,3.7
,,,,12.0,2.0,2.7
,,,,13.0,2.0,2.2
,,,,14.0,2.0,2.4
,,,,15.0,2.0,2.2
,,,,16.0,2.0,2.3
,,,,17.0,2.0,2.6
,,,,18.0,2.0,4.2
,,,,19.0,2.0,6.2
,,,,20.0,2.0,8.4
,,,,21.0,2.0,4.5
,,,,22.0,2.0,2.7
,,,,23.0,2.0,2.4
,,,,0.0,2.0,2.3
,,,,1.0,2.0,2.2
,,,,2.0,2.0,2.0
,,,,3.0,2.0,1.6
,,,,4.0,2.0,1.6
,,,,5.0,2.0,1.5
,,,,6.0,2.0,1.7
,,,,7.0,2.0,1.8
,,,,8.0,2.0,3.8
,,,,9.0,2.0,5.9
,,,,10.0,2.0,5.4
,,,,11.0,2.0,4.7
,,,,12.0,2.0,4.3
,,,,13.0,2.0,5.4
,,,,14.0,2.0,5.8
,,,,15.0,2.0,6.1
,,,,16.0,2.0,7.1
,,,,17.0,2.0,6.6
,,,,18.0,2.0,6.5
,,,,19.0,2.0,7.1
,,,,20.0,2.0,4.9
1521.0,8.5,50.9,-0.568454736602627,21.0,2.0,4.0
1428.0,8.3,53.3,-0.5373407294217456,22.0,2.0,4.0
1463.0,7.1,58.1,-0.5301783522818057,23.0,2.0,3.6
1494.0,5.8,64.3,-0.5168436960915537,0.0,2.0,4.2
1462.0,5.3,66.8,-0.5143317630952784,1.0,2.0,4.3
1326.0,5.0,66.6,-0.5325601159119969,2.0,2.0,3.6
1185.0,5.0,66.3,-0.5428324199010772,3.0,2.0,2.5
1175.0,4.1,69.0,-0.5559973424127117,5.0,2.0,1.4
1203.0,4.6,67.6,-0.5485274909500022,6.0,2.0,1.4
1250.0,5.2,65.5,-0.5385394623335065,7.0,2.0,1.6
1321.0,6.0,62.8,-0.522729528268815,8.0,2.0,2.3
1323.0,7.1,59.3,-0.5099926374620988,9.0,2.0,2.4
1381.0,7.8,58.0,-0.4884120289290906,10.0,2.0,2.7
1480.0,9.0,54.7,-0.4666492614331619,11.0,2.0,3.4
1485.0,10.0,53.1,-0.4315524428714828,12.0,2.0,3.1
1522.0,10.8,52.0,-0.3948219480096846,13.0,2.0,3.6
1570.0,11.0,51.4,-0.3936353563545872,14.0,2.0,3.8
1507.0,11.0,51.4,-0.3967531675061429,15.0,2.0,3.3
1540.0,10.9,52.0,-0.3862508891843601,16.0,2.0,3.4
1556.0,11.1,52.0,-0.3755665577623012,17.0,2.0,3.7
1707.0,11.0,53.6,-0.3519717356681644,18.0,2.0,4.6
1766.0,11.0,55.1,-0.3255916455250011,19.0,2.0,5.0
1846.0,11.4,55.4,-0.2915562340003815,20.0,2.0,5.7
1795.0,11.1,56.9,-0.2868823922812165,21.0,2.0,5.2
1755.0,10.2,60.0,-0.2928956395046684,22.0,2.0,5.0
1738.0,10.1,59.9,-0.3039469649178161,23.0,2.0,4.5
1712.0,9.9,63.2,-0.2605858467900799,0.0,2.0,4.1
1751.0,9.4,73.4,-0.1436394502016107,1.0,2.0,4.1
1574.0,9.4,77.7,-0.0830555751373258,2.0,2.0,3.1
1458.0,9.6,78.7,-0.0587950465105054,3.0,2.0,2.7
1515.0,8.9,81.3,-0.0750468743229112,4.0,2.0,2.8
1491.0,8.5,82.9,-0.0787185847114051,5.0,2.0,2.9
1453.0,8.3,84.0,-0.0796927689092485,6.0,2.0,2.6
1443.0,8.1,85.0,-0.0811016014370414,7.0,2.0,2.6
1473.0,8.7,83.7,-0.0594315837694264,8.0,2.0,2.8
1548.0,9.5,82.4,-0.0242926925690445,9.0,2.0,3.3
1586.0,11.0,78.2,0.0217614917815127,10.0,2.0,3.2
1488.0,14.1,67.9,0.0824091362407178,11.0,2.0,3.3
1220.0,16.3,56.6,0.0413338634929772,12.0,2.0,1.5
1198.0,18.7,48.0,0.02557027611153,13.0,2.0,1.2
1168.0,19.5,39.3,-0.1255632229753457,14.0,2.0,1.1
1149.0,19.9,34.1,-0.2459005384368259,15.0,2.0,1.7
1052.0,19.4,32.4,-0.3231020176830413,16.0,2.0,1.0
1053.0,17.1,35.8,-0.3647071156359966,17.0,2.0,1.0
1238.0,15.5,40.7,-0.3420678629783727,18.0,2.0,2.6
1188.0,14.8,42.8,-0.3310071971901546,19.0,2.0,2.5
1150.0,13.9,43.8,-0.3657156885908814,20.0,2.0,2.1
984.0,13.7,42.9,-0.4024197499222042,21.0,2.0,1.0
1111.0,12.5,47.8,-0.3744025826563466,22.0,2.0,1.3
1131.0,11.8,53.4,-0.3057102749711721,23.0,2.0,1.5
1115.0,10.9,55.9,-0.3130682588421968,0.0,2.0,1.4
1133.0,10.1,58.9,-0.314573767920097,1.0,2.0,1.6
1024.0,9.8,61.2,-0.299349877319463,2.0,2.0,1.1
968.0,8.4,67.1,-0.2996197100248239,3.0,2.0,0.7
923.0,8.3,67.2,-0.3035404883862389,4.0,2.0,0.5
902.0,7.7,68.9,-0.3174542307854511,5.0,2.0,0.4
995.0,6.9,70.0,-0.357103607230286,6.0,2.0,0.7
858.0,9.0,37.3,-0.8446679882011876,7.0,2.0,0.7
1233.0,9.4,44.9,-0.6356332743593387,8.0,2.0,2.3
1140.0,10.3,45.4,-0.5681016915857209,9.0,2.0,2.5
1096.0,11.5,39.6,-0.6213848143330545,10.0,2.0,1.7
1295.0,11.7,36.9,-0.6812186096946715,11.0,2.0,2.5
926.0,11.8,36.2,-0.6933472005626123,12.0,2.0,2.1
970.0,12.0,38.7,-0.6158158376236218,13.0,2.0,1.1
960.0,13.7,30.3,-0.7499291946589298,14.0,2.0,1.3
941.0,12.6,30.6,-0.8112552690402743,15.0,2.0,1.1
921.0,13.0,27.4,-0.8952633646820796,16.0,2.0,1.1
940.0,13.6,22.7,-1.0415705483009128,17.0,2.0,1.4
1036.0,11.8,23.0,-1.1485380974378354,18.0,2.0,2.3
1102.0,10.7,19.9,-1.367668896996726,19.0,2.0,4.2
1035.0,10.4,18.0,-1.483245887196341,20.0,2.0,3.5
990.0,9.7,20.6,-1.3911059181171126,21.0,2.0,3.0
950.0,9.4,24.8,-1.2299746068649369,22.0,2.0,1.7
988.0,8.8,31.2,-1.0404377246170375,23.0,2.0,1.6
884.0,8.7,31.2,-1.0438400528211302,0.0,2.0,1.0
840.0,8.5,30.4,-1.081460229850544,1.0,2.0,0.8
814.0,8.0,32.9,-1.0412872220488405,2.0,2.0,0.6
821.0,7.1,37.4,-0.9678472187885572,3.0,2.0,0.4
805.0,6.9,39.8,-0.9248270628964416,5.0,2.0,0.3
850.0,6.1,40.8,-0.9498475154029978,6.0,2.0,0.4
913.0,6.0,41.5,-0.942634707213757,7.0,2.0,0.5
1047.0,6.1,39.9,-0.97259656808525,8.0,2.0,1.5
1055.0,6.5,39.5,-0.9506234109546604,9.0,2.0,2.1
974.0,9.4,32.7,-0.9532140859787528,10.0,2.0,1.6
863.0,11.3,24.9,-1.103222901225793,11.0,2.0,1.0
889.0,12.8,19.8,-1.2265593029987316,12.0,2.0,1.2
906.0,12.3,19.3,-1.2946271725940668,13.0,2.0,1.3
874.0,12.0,19.3,-1.303424883297596,14.0,2.0,1.4
849.0,11.9,19.2,-1.3178883284558305,15.0,2.0,1.0
923.0,12.1,20.7,-1.2358075278459544,16.0,2.0,1.4
962.0,11.5,22.1,-1.208315553760073,17.0,2.0,1.5
1067.0,10.4,23.1,-1.2361517026901712,18.0,2.0,2.4
1125.0,9.5,25.2,-1.2053070273390727,19.0,2.0,2.8
1149.0,8.9,26.9,-1.1812333173564464,20.0,2.0,3.1
1155.0,8.2,30.1,-1.1177951080848836,21.0,2.0,3.1
1065.0,7.4,31.8,-1.1126097983119634,22.0,2.0,2.0
1145.0,6.6,37.5,-1.0040296461821618,23.0,2.0,2.1
1134.0,6.3,40.1,-0.9565920286476808,0.0,2.0,1.9
1195.0,5.2,44.2,-0.9306432380985556,1.0,2.0,2.5
1141.0,4.4,47.5,-0.9120497376169006,2.0,2.0,2.0
1077.0,4.0,49.1,-0.9115519775269816,3.0,2.0,1.4
1052.0,3.3,52.2,-0.8979597751894316,4.0,2.0,1.1
1033.0,3.2,52.4,-0.8986964234732039,5.0,2.0,0.8
1080.0,3.6,51.7,-0.8860040392692827,6.0,2.0,0.9
1208.0,3.5,54.2,-0.8446679882011876,7.0,2.0,1.6
1363.0,5.2,48.3,-0.8430402701345624,8.0,2.0,3.6
1239.0,7.8,37.6,-0.9177918580004224,9.0,2.0,3.3
1044.0,8.9,33.8,-0.9545119446943529,10.0,2.0,2.1
956.0,9.1,33.0,-0.9605038865504804,11.0,2.0,1.3
955.0,9.1,34.5,-0.9177918580004224,12.0,2.0,1.1
997.0,9.6,31.3,-0.9773685813827454,13.0,2.0,1.5
987.0,8.5,36.3,-0.909811765776446,14.0,2.0,1.5
1007.0,9.3,34.6,-0.9038682118755978,15.0,2.0,1.6
1025.0,8.9,37.9,-0.8397927609014301,16.0,2.0,1.5
1083.0,8.2,41.8,-0.7846047910487802,17.0,2.0,1.6
1143.0,7.4,44.5,-0.7804495089627419,18.0,2.0,2.2
1288.0,7.0,43.4,-0.8287378348662936,19.0,2.0,3.4
1464.0,6.6,43.4,-0.8577860025015921,20.0,2.0,5.6
1341.0,5.9,44.3,-0.8826142055147712,21.0,2.0,5.2
1177.0,5.0,46.6,-0.8918420514718453,22.0,2.0,2.8
1089.0,5.8,40.3,-0.9834994815676052,23.0,2.0,2.4
1196.0,5.4,43.8,-0.930136138696208,0.0,2.0,2.7
1107.0,5.7,42.1,-0.9459770422445156,1.0,2.0,2.6
1102.0,5.7,42.1,-0.9454621091744349,2.0,2.0,2.3
993.0,5.8,42.9,-0.9187938620922736,3.0,2.0,1.0
912.0,5.7,46.6,-0.8444352947737269,4.0,2.0,0.6
883.0,6.9,45.0,-0.7987299431350104,5.0,2.0,0.5
893.0,6.9,42.2,-0.8618025465900854,6.0,2.0,0.5
1033.0,6.4,43.8,-0.8603830999358592,7.0,2.0,1.0
1222.0,6.6,44.6,-0.8248516715573735,8.0,2.0,2.6
1190.0,7.7,42.1,-0.8119307165499123,9.0,2.0,2.7
1035.0,10.1,36.7,-0.7905395265685947,10.0,2.0,1.8
990.0,9.0,41.4,-0.7391911190613522,11.0,2.0,1.2
1011.0,8.7,42.5,-0.7366811825836737,12.0,2.0,1.3
1041.0,8.3,47.8,-0.6466453469085255,13.0,2.0,1.4
1086.0,8.9,45.5,-0.6523891880877775,14.0,2.0,1.8
1021.0,8.9,46.1,-0.6432148118117363,15.0,2.0,1.3
1014.0,9.0,44.9,-0.6591323019726677,16.0,2.0,1.4
1023.0,9.3,42.3,-0.6983607476128327,17.0,2.0,1.4
1172.0,8.4,45.2,-0.6977577931176286,18.0,2.0,2.4
1172.0,7.6,47.8,-0.6905505547126793,19.0,2.0,2.8
1219.0,7.4,47.2,-0.7192858381696401,20.0,2.0,3.3
1106.0,7.4,46.9,-0.722781985689636,21.0,2.0,2.5
1078.0,6.9,48.2,-0.7273246323615318,22.0,2.0,2.1
939.0,7.1,47.9,-0.7201073621427284,23.0,2.0,1.2
975.0,6.9,48.7,-0.7186701377910312,0.0,2.0,1.2
958.0,6.8,48.2,-0.7356372321808974,1.0,2.0,1.3
921.0,6.3,49.6,-0.7366811825836737,2.0,2.0,1.0
931.0,5.6,52.9,-0.7225759912507574,3.0,2.0,0.8
872.0,6.9,48.1,-0.7348028558287778,5.0,2.0,0.4
904.0,6.4,50.2,-0.7236063880446539,6.0,2.0,0.5
951.0,6.4,50.7,-0.716211120158497,7.0,2.0,0.7
1183.0,6.9,48.8,-0.7127378303249494,8.0,2.0,2.1
1187.0,8.4,44.6,-0.7088701410251815,9.0,2.0,2.5
1072.0,10.8,37.1,-0.735219956981853,10.0,2.0,2.0
1011.0,11.2,36.2,-0.730226188801366,11.0,2.0,1.4
997.0,11.8,34.4,-0.7427576811132798,12.0,2.0,1.3
989.0,11.5,33.1,-0.8031852857688826,13.0,2.0,1.4
1006.0,10.9,32.6,-0.8533159327127666,14.0,2.0,1.6
1016.0,11.3,31.7,-0.8559014318613711,15.0,2.0,1.7
1069.0,11.6,30.9,-0.8620393170422391,16.0,2.0,1.8
1109.0,11.1,32.2,-0.8573145267738579,17.0,2.0,2.4
1182.0,9.7,36.0,-0.8363249502362733,18.0,2.0,2.8
1253.0,8.5,39.0,-0.8356328288567006,19.0,2.0,3.3
1288.0,8.3,40.3,-0.818483671871243,20.0,2.0,4.8
1153.0,8.0,41.3,-0.8101305360457645,21.0,2.0,2.8
1161.0,7.0,44.2,-0.8105802774520409,22.0,2.0,2.4
1271.0,5.4,51.8,-0.7554482067573246,23.0,2.0,2.9
1156.0,4.1,55.0,-0.7857011621705532,0.0,2.0,2.7
1106.0,3.1,57.8,-0.8069879969837049,1.0,2.0,2.1
1008.0,3.1,56.7,-0.8237115505810618,2.0,2.0,1.5
966.0,2.2,59.6,-0.8363249502362733,3.0,2.0,1.2
931.0,2.3,58.9,-0.8400243764207053,4.0,2.0,0.9
922.0,1.9,60.0,-0.8495670998312469,5.0,2.0,0.8
911.0,1.9,60.3,-0.8455993037516221,6.0,2.0,0.8
993.0,0.9,64.6,-0.8453663935374564,7.0,2.0,1.1
1100.0,0.6,65.0,-0.8601467212561154,8.0,2.0,1.9
1141.0,2.1,59.9,-0.835171680589363,9.0,2.0,2.5
1085.0,3.1,57.2,-0.8205261098897758,10.0,2.0,2.2
1153.0,4.2,54.0,-0.8022926278207433,11.0,2.0,2.1
1122.0,7.4,43.8,-0.7900987066363957,12.0,2.0,2.3
992.0,11.2,34.5,-0.779576908558333,13.0,2.0,1.2
1018.0,13.8,32.4,-0.6764867396668381,14.0,2.0,1.2
981.0,12.4,34.9,-0.6927472605386185,15.0,2.0,1.1
988.0,12.8,31.9,-0.7584326472585748,16.0,2.0,1.1
1059.0,13.5,29.1,-0.8016236568960291,17.0,2.0,1.4
1110.0,11.6,33.3,-0.789658080940789,18.0,2.0,1.7
1204.0,10.9,34.9,-0.7835096206403366,19.0,2.0,2.5
1275.0,10.4,37.3,-0.7533219035960154,20.0,2.0,2.7
1297.0,9.7,39.7,-0.7356372321808974,21.0,2.0,3.1
1277.0,9.1,41.9,-0.7221641296304379,22.0,2.0,2.8
1207.0,9.3,41.9,-0.7078548094322196,23.0,2.0,1.9
1222.0,9.4,44.7,-0.6388484071525664,0.0,2.0,1.9
1141.0,8.5,45.8,-0.6717771548237528,1.0,2.0,1.7
1228.0,7.8,50.0,-0.6348782724359695,2.0,2.0,2.2
1120.0,7.7,49.7,-0.645881988092831,3.0,2.0,1.6
1067.0,8.2,46.9,-0.673540650921027,4.0,2.0,1.5
947.0,8.4,48.6,-0.6208265189803193,5.0,2.0,0.8
918.0,8.0,54.7,-0.5305182571117267,6.0,2.0,0.5
920.0,7.8,55.7,-0.5252626715637602,7.0,2.0,0.5
941.0,8.0,53.8,-0.5454170685356098,8.0,2.0,0.7
949.0,8.8,50.7,-0.5530374725753,9.0,2.0,0.7
990.0,10.1,47.6,-0.5327304591540407,10.0,2.0,0.9
996.0,10.6,45.8,-0.5381968205621227,11.0,2.0,1.0
1023.0,9.1,56.2,-0.4284778824172373,12.0,2.0,1.1
1037.0,7.9,66.5,-0.3391157275666304,13.0,2.0,1.1
1017.0,8.0,65.0,-0.3579614854641975,14.0,2.0,1.0
1042.0,8.4,61.0,-0.3973481400062168,15.0,2.0,1.1
1037.0,8.6,57.3,-0.441766087834496,16.0,2.0,1.3
1009.0,8.4,56.3,-0.4736904171037307,17.0,2.0,1.2
1033.0,8.0,57.7,-0.4744936945186004,18.0,2.0,1.3
1016.0,7.1,62.6,-0.4555486082761511,19.0,2.0,1.1
1076.0,7.4,59.3,-0.4905329204982283,20.0,2.0,1.5
1029.0,7.7,56.9,-0.5118261240995742,21.0,2.0,1.4
984.0,7.7,54.4,-0.5528636351128893,22.0,2.0,1.1
1003.0,7.7,53.0,-0.5848310370764863,23.0,2.0,1.3
1009.0,6.7,62.8,-0.4799731602832259,0.0,2.0,1.4
946.0,6.6,61.9,-0.5015355768588979,1.0,2.0,1.1
910.0,5.7,70.3,-0.431090655747137,2.0,2.0,0.8
886.0,4.5,79.2,-0.3928944509343122,3.0,2.0,0.6
907.0,3.9,81.5,-0.4075172122342952,5.0,2.0,0.5
949.0,3.3,84.3,-0.4129429979641233,6.0,2.0,0.6
1054.0,4.2,80.9,-0.3942284761821766,7.0,2.0,1.2
1214.0,5.1,75.0,-0.4085699230616432,8.0,2.0,2.2
1253.0,4.6,77.6,-0.4078178736917615,9.0,2.0,2.9
1197.0,3.8,84.3,-0.3840461407348643,10.0,2.0,2.9
1156.0,6.2,77.4,-0.3034050329170172,11.0,2.0,2.0
1132.0,7.7,67.6,-0.3378531896981445,12.0,2.0,1.7
1207.0,8.1,64.8,-0.3511189783680511,13.0,2.0,2.2
1127.0,8.1,64.0,-0.3649951755544511,14.0,2.0,1.8
1112.0,6.9,71.3,-0.3399583059060447,15.0,2.0,1.6
1186.0,7.0,73.7,-0.2977324083052823,16.0,2.0,1.9
1192.0,7.3,70.0,-0.3291987526547145,17.0,2.0,2.2
1177.0,5.8,77.8,-0.3253147139253358,18.0,2.0,2.2
1478.0,5.4,80.9,-0.3156701089919497,19.0,2.0,4.9
1486.0,5.5,79.8,-0.320067532595936,20.0,2.0,6.3
1118.0,5.6,74.0,-0.3844867017229727,21.0,2.0,2.7
1019.0,5.6,71.9,-0.4149095669361641,22.0,2.0,1.4
961.0,6.4,70.7,-0.3786284541546048,23.0,2.0,1.2
931.0,6.3,70.1,-0.3955642834309018,0.0,2.0,0.8
938.0,4.4,80.5,-0.3819927519230222,1.0,2.0,0.8
888.0,3.9,83.1,-0.3875760752724244,2.0,2.0,0.7
844.0,2.5,86.6,-0.4451939503371611,3.0,2.0,0.4
851.0,3.4,85.4,-0.3951188160540201,4.0,2.0,0.4
905.0,3.3,84.5,-0.4143040567753686,5.0,2.0,0.5
987.0,3.4,84.5,-0.4094731295057031,6.0,2.0,0.9
1124.0,3.4,84.5,-0.4039163081183139,7.0,2.0,1.5
1408.0,4.1,82.7,-0.3827256211386748,8.0,2.0,3.8
1501.0,4.6,80.3,-0.3726591563829869,9.0,2.0,5.4
1266.0,6.1,74.0,-0.3531098777742362,10.0,2.0,3.5
1082.0,9.1,58.4,-0.3875760752724244,11.0,2.0,1.7
1123.0,11.4,48.9,-0.4185503476568198,12.0,2.0,2.0
1174.0,8.3,64.4,-0.3464417676587033,13.0,2.0,2.1
1209.0,6.5,71.0,-0.3706289932727071,14.0,2.0,3.0
1120.0,6.6,71.1,-0.3605395447551719,15.0,2.0,2.1
1174.0,7.4,69.3,-0.3333770317139105,16.0,2.0,2.5
1068.0,6.4,70.6,-0.3806749393009456,17.0,2.0,2.2
1146.0,5.8,72.5,-0.3977946018039447,18.0,2.0,2.4
1204.0,5.6,71.6,-0.4222044321124625,19.0,2.0,3.6
1062.0,4.2,77.8,-0.4321684909427141,20.0,2.0,2.6
1122.0,4.3,79.5,-0.4082690354408987,21.0,2.0,2.7
940.0,4.5,75.5,-0.441766087834496,22.0,2.0,1.4
935.0,4.4,77.1,-0.4272507001800867,23.0,2.0,0.9
1011.0,4.2,78.2,-0.429860264942886,0.0,2.0,1.5
952.0,4.0,79.3,-0.4281709456438024,1.0,2.0,1.1
899.0,3.9,78.7,-0.4416105547445176,2.0,2.0,0.8
880.0,3.5,80.6,-0.4458184624573806,3.0,2.0,0.6
882.0,3.2,82.8,-0.442232832300379,4.0,2.0,0.6
844.0,4.1,76.0,-0.4614007404384677,5.0,2.0,0.6
860.0,4.2,75.9,-0.4602909503919432,6.0,2.0,0.6
917.0,4.5,76.3,-0.4338645826298623,7.0,2.0,0.7
1126.0,4.4,79.1,-0.4024197499222042,8.0,2.0,1.7
1033.0,4.3,79.8,-0.3995824449500089,9.0,2.0,1.9
944.0,3.1,83.0,-0.4433227506644045,10.0,2.0,1.4
955.0,2.8,83.9,-0.4579169681105885,11.0,2.0,1.3
992.0,3.9,79.5,-0.43355598827469,12.0,2.0,1.2
1090.0,5.1,74.5,-0.4123386770513366,13.0,2.0,1.9
1151.0,5.7,72.5,-0.4025693049961388,14.0,2.0,2.5
1148.0,5.6,74.6,-0.3818462425095304,15.0,2.0,2.3
1140.0,5.4,75.9,-0.3746934494414107,16.0,2.0,2.3
1160.0,4.9,78.2,-0.3818462425095304,17.0,2.0,2.5
1167.0,4.8,79.0,-0.3790666342536334,18.0,2.0,2.8
1194.0,4.8,78.6,-0.3818462425095304,19.0,2.0,2.7
1224.0,4.6,78.2,-0.4025693049961388,20.0,2.0,3.1
1209.0,4.2,79.7,-0.4084194679346009,21.0,2.0,2.9
1145.0,4.3,78.9,-0.4123386770513366,22.0,2.0,2.6
1016.0,4.2,77.9,-0.4340189155262254,23.0,2.0,1.5
1018.0,3.2,83.0,-0.4385049621863645,0.0,2.0,1.6
937.0,5.1,74.5,-0.4115837891163416,1.0,2.0,1.1
949.0,4.0,80.8,-0.4055651131084978,2.0,2.0,0.9
895.0,4.3,81.0,-0.390084006069862,3.0,2.0,0.7
883.0,3.3,84.5,-0.4136989130352679,5.0,2.0,0.6
968.0,3.6,84.4,-0.3969018774476765,6.0,2.0,0.8
1071.0,3.8,83.8,-0.3899363064905373,7.0,2.0,1.5
1310.0,4.1,82.5,-0.3828722594555299,8.0,2.0,3.1
1332.0,3.9,83.9,-0.3787744928551199,9.0,2.0,3.8
1178.0,4.1,83.9,-0.3614003769460638,10.0,2.0,2.7
1093.0,4.6,82.0,-0.357103607230286,11.0,2.0,1.8
1060.0,5.5,79.5,-0.323240167852495,12.0,2.0,1.4
1121.0,6.7,76.2,-0.2851519425981558,13.0,2.0,1.7
1118.0,7.9,69.0,-0.3019162324796056,14.0,2.0,1.9
1205.0,8.5,66.3,-0.3028633944474449,15.0,2.0,2.2
1274.0,7.6,70.8,-0.3012402370506318,16.0,2.0,3.0
1301.0,7.2,72.4,-0.3048960531864689,17.0,2.0,3.0
1405.0,6.7,74.2,-0.311155428637423,18.0,2.0,3.9
1375.0,6.1,75.8,-0.3307287619941471,19.0,2.0,4.0
1367.0,6.3,74.9,-0.3303112545077401,20.0,2.0,3.9
1324.0,6.0,78.0,-0.308565283368205,21.0,2.0,3.5
1170.0,5.6,81.2,-0.2953110996162721,22.0,2.0,2.4
1169.0,5.5,81.5,-0.3020514864190827,23.0,2.0,2.1
1181.0,5.3,84.1,-0.2836900511822435,0.0,2.0,2.5
1146.0,5.2,83.9,-0.2894169097454975,1.0,2.0,2.1
1059.0,5.1,83.5,-0.2989452647304916,2.0,2.0,1.5
1010.0,5.0,82.9,-0.3147107448397002,3.0,2.0,1.1
1007.0,5.0,82.5,-0.3195167959717994,4.0,2.0,1.0
932.0,5.0,82.8,-0.3184162318216421,5.0,2.0,0.8
998.0,5.2,80.7,-0.3258686538370217,6.0,2.0,1.0
1072.0,5.3,80.2,-0.3314249953996998,7.0,2.0,1.4
1424.0,5.7,79.7,-0.3092462503676215,8.0,2.0,3.6
1527.0,6.2,76.8,-0.3072047389406447,9.0,2.0,5.8
1364.0,8.3,67.4,-0.3032695957934947,10.0,2.0,4.2
1190.0,10.8,52.1,-0.3936353563545872,11.0,2.0,3.3
1021.0,13.0,40.3,-0.5061698122297966,12.0,2.0,1.7
1051.0,10.9,44.8,-0.536314386533157,13.0,2.0,2.1
1021.0,11.5,42.1,-0.5610668402027374,14.0,2.0,2.2
1016.0,12.5,38.5,-0.5855491699619272,15.0,2.0,1.8
1040.0,12.6,38.5,-0.5823216254710607,16.0,2.0,2.0
1089.0,12.3,38.4,-0.6000212025704617,17.0,2.0,2.3
1148.0,10.2,43.1,-0.6225023409906133,18.0,2.0,2.8
